STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV20
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",07/03/2012,12.3,,,0,0,0,,58,30,,210,210,,23.9,32,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",08/03/2012,19.24,,,0,0,0,,64,50,,210,210,,36,46.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",09/03/2012,12.08,,,0.07,0,0,,58,35,,230,280,,25.9,310,,,,1,,,,1,,,,,1,,,,1,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",10/03/2012,9.62,,,0,0,0,,41,28,,10,10,,21,28,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",11/03/2012,10.51,,,0,0,0,,54,28,,220,230,,19.9,32,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",12/03/2012,6.49,,,0,0,0,,72,35,,210,220,,16.1,21,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",13/03/2012,6.04,,,0.01,0,0,,67,45,,200,240,,17,25.1,1,1,,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",14/03/2012,7.61,,,0,0,0,,64,40,,150,360,,17.9,25.1,1,1,,,,,,,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",15/03/2012,6.49,,,0.01,0,0,,51,37,,180,170,,15,17.9,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",16/03/2012,4.7,,,0,0,0,,44,35,,150,150,,10.1,13,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",17/03/2012,4.47,,,0,0,0,,54,38,,30,180,,8.9,12.1,1,,,,,,,,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",18/03/2012,6.93,,,0,0,0,,63,35,,140,240,,14.1,17,1,,,,,,,,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",19/03/2012,5.59,,,0,0,0,,73,43,,160,160,,16.1,17.9,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",20/03/2012,5.82,,,0,0,0,,78,44,,230,220,,17.9,23,,,,,,,,1,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",21/03/2012,6.71,,,0,0,0,,76,46,,210,250,,17,21.9,1,1,,,,,,,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",22/03/2012,9.62,,,0,0,0,,81,54,,280,250,,17,28,1,,,,,,,,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",23/03/2012,7.38,,,0,0,0,,70,58,,170,170,,19.9,23,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",24/03/2012,7.83,,,0,0,0,,61,46,,150,60,,16.1,19.9,,,,,,,,,,,,,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",25/03/2012,6.93,,,0,0,0,,50,43,,10,10,,16.1,17.9,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",26/03/2012,14.76,,,0,0,0,,57,31,,360,360,,34.9,46.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",27/03/2012,11.86,,,0,0,0,,49,27,,340,340,,23.9,33.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",28/03/2012,5.82,,,0.18,0,0,,54,32,,190,200,,23.9,31.1,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",29/03/2012,11.63,,,0,0,0,,53,38,,320,310,,17.9,25.1,1,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",30/03/2012,7.61,,,0,0,0,,53,37,,350,330,,17.9,25.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",31/03/2012,4.47,,,0.25,0,0,,42,33,,30,30,,12.1,16.1,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",01/04/2012,6.04,,,0.11,0,0,,51,30,,150,150,,16.1,19.9,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",02/04/2012,12.53,,,0.06,0,0,,54,38,,10,340,,25.9,33.1,1,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",03/04/2012,8.5,,,0,0,0,,59,34,,350,10,,23,32,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",04/04/2012,9.84,,,0,0,0,,64,43,,320,320,,23.9,36,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",05/04/2012,9.84,,,0,0,0,,54,38,,360,340,,19.9,25.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",06/04/2012,7.61,,,0,0,0,,54,34,,360,360,,17.9,25.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",07/04/2012,8.28,,,0,0,0,,56,34,,350,350,,21,28,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",08/04/2012,8.28,,,0,0,0,,56,41,,300,290,,17.9,23.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",09/04/2012,13.2,,,0,0,0,,61,41,,280,290,,28,38.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",10/04/2012,9.62,,,0.01,0,0,,61,37,,270,280,,25.9,32,,,,,,,,,,,,,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",11/04/2012,5.14,,,0.02,0,0,,59,32,,50,50,,19.9,25.9,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",12/04/2012,8.28,,,0.06,0,0,,57,40,,10,10,,17.9,23.9,1,,,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",13/04/2012,7.61,,,0,0,0,,63,34,,140,170,,17,21.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",14/04/2012,7.83,,,0,0,0,,70,41,,240,230,,19.9,25.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",15/04/2012,7.38,,,0.02,0,0,,75,51,,220,250,,16.1,21,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",16/04/2012,8.5,,,0,0,0,,83,53,,190,190,,21,23.9,1,,,,,,,,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",17/04/2012,8.5,,,0,0,0,,83,51,,330,330,,17.9,23.9,1,,,,,,,,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",18/04/2012,9.84,,,0,0,0,,65,49,,340,340,,17.9,25.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",19/04/2012,9.17,,,0,0,0,,65,46,,140,160,,19.9,23.9,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",20/04/2012,9.17,,,0,0,0,,68,44,,160,160,,23,25.9,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",21/04/2012,8.72,,,0.01,0,0,,67,54,,140,150,,21,25.1,1,,,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",22/04/2012,12.08,,,1.59,0,0,,63,44,,30,30,,28,32,1,,,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",23/04/2012,13.87,,,1.6,0,0,,60,45,,150,140,,28,42.9,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",24/04/2012,15.21,,,0,0,0,,57,44,,200,200,,29.1,36.9,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",25/04/2012,7.16,,,0.02,0,0,,63,40,,290,310,,21.9,31.1,,,,,,,,1,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",26/04/2012,7.83,,,0,0,0,,57,38,,150,140,,19.9,23,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",27/04/2012,15.88,,,0,0,0,,56,38,,290,320,,25.9,36,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",28/04/2012,10.29,,,0,0,0,,60,35,,290,300,,21.9,29.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",29/04/2012,10.07,,,0,0,0,,60,39,,330,340,,21.9,32,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",30/04/2012,8.28,,,0,0,0,,59,35,,160,150,,17,21.9,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",01/05/2012,11.41,,,0.57,0,0,,51,46,,360,140,,17.9,25.9,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",02/05/2012,7.83,,,0,0,0,,56,46,,50,20,,13,17,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",03/05/2012,4.25,,,0.2,0,0,,53,48,,160,150,,8.1,12.1,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",04/05/2012,5.37,,,0.02,0,0,,60,49,,170,170,,13,15,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",05/05/2012,2.24,,,0.01,0,0,,59,50,,170,140,,8.1,12.1,1,,,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",06/05/2012,6.71,,,0,0,0,,64,48,,160,160,,15,17.9,1,,,,,,,,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",07/05/2012,6.93,,,0,0,0,,66,46,,150,150,,21,25.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",08/05/2012,10.29,,,0.07,0,0,,58,51,,170,180,,25.1,32,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",09/05/2012,7.61,,,0.74,0,0,,62,56,,200,210,,15,21.9,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",10/05/2012,9.84,,,0.68,0,0,,67,47,,270,260,,21.9,29.1,1,,,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",11/05/2012,9.62,,,0,0,0,,66,46,,290,300,,21.9,30,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",12/05/2012,8.72,,,0,0,0,,78,45,,260,240,,17.9,25.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",13/05/2012,7.83,,,0,0,0,,81,52,,200,190,,19.9,25.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",14/05/2012,6.49,,,0,0,0,,74,57,,220,210,,21.9,28,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",15/05/2012,7.83,,,0.53,0,0,,68,58,,180,180,,17.9,23,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",16/05/2012,6.93,,,0.82,0,0,,73,57,,200,200,,14.1,17,1,1,,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",17/05/2012,6.71,,,0,0,0,,72,51,,350,350,,17,23,1,,,,,,,,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",18/05/2012,4.92,,,0,0,0,,69,46,,160,170,,16.1,21,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",19/05/2012,5.14,,,0,0,0,,76,45,,100,100,,15,17.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",20/05/2012,4.47,,,0,0,0,,76,51,,170,140,,14.1,17,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",21/05/2012,5.82,,,0.07,0,0,,66,53,,120,120,,12.1,15,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",22/05/2012,8.05,,,0.53,0,0,,65,60,,40,40,,14.1,17.9,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",23/05/2012,4.25,,,0,0,0,,76,60,,160,200,,12.1,14.1,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",24/05/2012,6.49,,,0,0,0,,72,56,,170,150,,15,17.9,,1,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",25/05/2012,5.59,,,0,0,0,,66,56,,240,240,,12.1,16.1,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",26/05/2012,6.04,,,0,0,0,,82,63,,250,240,,14.1,17.9,1,,,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",27/05/2012,7.38,,,0,0,0,,81,63,,170,150,,15,19.9,1,,,,,,,,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",28/05/2012,7.61,,,0,0,0,,81,62,,170,170,,19.9,23.9,1,1,,,,,,1,,,,,1,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",29/05/2012,7.16,,,0,0,0,,87,61,,220,220,,23.9,31.1,1,1,,,,,,1,,,,,1,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",30/05/2012,4.7,,,0,0,0,,77,62,,200,270,,10.1,14.1,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",31/05/2012,6.49,,,0,0,0,,81,59,,320,340,,15,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",01/06/2012,10.51,,,0,0,0,,72,56,,40,40,,17,21.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",02/06/2012,10.96,,,1.22,0,0,,65,56,,140,150,,23,32,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",03/06/2012,10.51,,,0.53,0,0,,74,54,,250,240,,21.9,25.9,,,,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",04/06/2012,14.32,,,0.1,0,0,,55,50,,10,20,,23,31.1,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",05/06/2012,8.05,,,0.07,0,0,,60,50,,20,30,,17,23,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",06/06/2012,3.13,,,0.25,0,0,,65,48,,160,170,,13,15,,,1,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",07/06/2012,2.24,,,0.13,0,0,,70,51,,30,270,,23.9,30,1,1,1,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",08/06/2012,6.93,,,0.03,0,0,,75,52,,190,230,,19.9,23.9,1,1,1,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",09/06/2012,5.37,,,0.02,0,0,,76,59,,20,60,,14.1,16.1,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",10/06/2012,5.82,,,0,0,0,,79,57,,160,180,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",11/06/2012,6.71,,,0,0,0,,69,54,,140,180,,16.1,21,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",12/06/2012,9.84,,,0.08,0,0,,70,59,,160,150,,17,21.9,1,,,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",13/06/2012,6.71,,,0.39,0,0,,65,60,,180,180,,14.1,16.1,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",14/06/2012,8.28,,,0,0,0,,73,55,,30,20,,19.9,25.1,1,,,,,,,,,,,1,1,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",15/06/2012,8.95,,,0,0,0,,75,53,,20,40,,19.9,25.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",16/06/2012,9.62,,,0,0,0,,73,52,,40,40,,17,21.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",17/06/2012,7.16,,,0,0,0,,70,54,,160,180,,15,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",18/06/2012,7.38,,,0,0,0,,70,50,,140,160,,16.1,21,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",19/06/2012,7.38,,,0,0,0,,72,54,,240,190,,15,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",20/06/2012,6.93,,,0,0,0,,94,63,,260,280,,15,21,,,,,,,,1,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",21/06/2012,7.61,,,0,0,0,,94,75,,360,340,,15,23,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",22/06/2012,4.92,,,0.73,0,0,,94,69,,260,260,,31.1,38,,,1,,,,,1,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",23/06/2012,7.38,,,0.04,0,0,,86,65,,320,330,,25.1,31.1,1,,,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",24/06/2012,7.61,,,0,0,0,,83,60,,240,250,,16.1,23,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",25/06/2012,7.16,,,1.34,0,0,,73,62,,200,190,,17,23,,,1,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",26/06/2012,10.29,,,0,0,0,,74,58,,290,290,,21.9,32,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",27/06/2012,9.17,,,0,0,0,,68,59,,270,180,,18.1,270,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",28/06/2012,8.05,,,0,0,0,,84,62,,280,280,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",29/06/2012,5.37,,,0.09,0,0,,84,64,,160,160,,17.9,21.9,,,,,,,,1,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",30/06/2012,9.17,,,0,0,0,,89,67,,240,240,,17,23,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",01/07/2012,5.82,9999,,0.07,0,0,,91,69,,300,300,,29.1,38,,,1,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",02/07/2012,5.82,9999,,0.08,0,0,,83,67,,20,30,,17.9,23.9,,,1,,,,,,,,,,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",03/07/2012,6.49,9999,,0,0,0,,85,62,,340,350,,15,21,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",04/07/2012,7.16,9999,,0.1,0,0,,87,69,,200,200,,14.1,19.9,,,,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",05/07/2012,7.61,9999,,0,0,0,,85,68,,10,10,,17.9,23,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",06/07/2012,4.92,9999,,0,0,0,,86,65,,260,240,,12.1,17.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",07/07/2012,7.16,9999,,0,0,0,,89,72,,270,270,,13,19.9,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",08/07/2012,7.38,9999,,0,0,0,,90,69,,20,280,,15,21.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",09/07/2012,6.71,9999,,0,0,0,,84,65,,20,360,,17,21.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",10/07/2012,4.92,9999,,0,0,0,,84,64,,180,180,,16.1,21,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",11/07/2012,5.59,9999,,0,0,0,,85,63,,140,150,,17,23,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",12/07/2012,7.16,9999,,0,0,0,,85,63,,190,190,,17,21,1,,,,,,,,,,,,,,,,,,1,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",13/07/2012,6.93,9999,,0,0,0,,88,64,,200,190,,17,23.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",14/07/2012,8.05,9999,,0,0,0,,92,70,,230,240,,17,25.9,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",15/07/2012,6.04,9999,,0.01,0,0,,89,70,,210,230,,15,17,1,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",16/07/2012,7.38,9999,,0,0,0,,93,72,,20,20,,17.9,21,,,1,,,,,1,,,,,1,,1,,,,,,
